RSC chemical biology,,0.1214,
RSC medicinal chemistry,,0.06505,
"Radiation oncology (London, England)",,0.1414,
Radiologia,,0.0789,
Radiologic clinics of North America,,0.057300000000000004,
"Radiologie (Heidelberg, Germany)",,0.1325,
Radiology,,0.0371,
Radiology and oncology,,0.081,
Radiology case reports,,0.0681,
Radiotherapy and oncology : journal of the European Society for Therapeutic Radiology and Oncology,,0.0958625,
Rare tumors,,0.0721,
Recent patents on anti-cancer drug discovery,,0.14736666666666667,
Recenti progressi in medicina,,0.1686857142857143,
Redox biology,,0.0579,
Regenerative therapy,,0.02255,
Renal failure,,0.1367,
Reports of biochemistry & molecular biology,0.1437,,
"Research (Washington, D.C.)",,0.12638749999999999,
Research square,,0.10373333333333333,
Respiratory investigation,,0.0112,
Respiratory medicine,,0.0445,
Respiratory medicine and research,,0.0865,
Respiratory medicine case reports,,0.16135,
Respiratory research,,0.12338333333333333,
Respirology case reports,,0.09175,
Reviews in medical virology,,0.14,
Reviews on recent clinical trials,,0.0841,
Revista da Associacao Medica Brasileira (1992),,0.1566,
Revista do Instituto de Medicina Tropical de Sao Paulo,,0.1077,
Revue des maladies respiratoires,,0.09603333333333335,
Revue medicale de Liege,,0.06555,
Revue medicale suisse,,0.065675,
"Rheumatology (Oxford, England)",,0.13535,
Rhinology,,0.025,
Rhode Island medical journal (2013),,0.0733,
Risk management and healthcare policy,,0.0779,
Rozhledy v chirurgii : mesicnik Ceskoslovenske chirurgicke spolecnosti,,0.1314,
SAGE open medical case reports,,0.1567,
SAGE open medicine,,0.3047,
SLAS technology,,0.0911,
STAR protocols,,0.0984,
Saudi pharmaceutical journal : SPJ : the official publication of the Saudi Pharmaceutical Society,,0.1789,
Scandinavian journal of immunology,,0.1568,
Schizophrenia research,,0.036,
"Science (New York, N.Y.)",,0.12047999999999999,
Science China. Life sciences,,0.109,
Science advances,,0.08471538461538461,
Science bulletin,,0.12376666666666668,
Science immunology,,0.1501625,
Science progress,,0.07003333333333334,
Science signaling,,0.0545,
Science translational medicine,,0.08810869565217391,
Scientific reports,,0.1110747311827957,
Seminars in arthritis and rheumatism,,0.06416666666666666,
Seminars in cancer biology,,0.08545000000000001,
Seminars in cardiothoracic and vascular anesthesia,,0.0985,
Seminars in diagnostic pathology,,0.0644,
Seminars in hematology,,0.1673,
Seminars in immunology,,0.0627,
Seminars in immunopathology,,0.0312,
Seminars in nuclear medicine,,0.13222,
Seminars in oncology,,0.10001666666666666,
Seminars in oncology nursing,,0.094475,
Seminars in ophthalmology,,0.0873,
Seminars in pediatric neurology,,0.08275,
Seminars in perinatology,,0.1875,
Seminars in radiation oncology,,0.019533333333333333,
Shanghai kou qiang yi xue = Shanghai journal of stomatology,0.1483,,
Sheng li xue bao : [Acta physiologica Sinica],,0.1836,
Sheng wu gong cheng xue bao = Chinese journal of biotechnology,,0.022899999999999997,
Sichuan da xue xue bao. Yi xue ban = Journal of Sichuan University. Medical science edition,,0.2159,
Signal transduction and targeted therapy,,0.09561739130434782,
Skin health and disease,,0.0921,
"Small (Weinheim an der Bergstrasse, Germany)",,0.16379615384615384,
Small methods,,0.12406666666666666,
Small science,0.22455000000000003,0.1504,
Smart medicine,,0.205,
South Asian journal of cancer,,0.10155,
South Dakota medicine : the journal of the South Dakota State Medical Association,,0.0496,
Sovremennye tekhnologii v meditsine,,0.10595,
Statistical methods in medical research,,0.12965,
Statistics in biopharmaceutical research,0.1438,,
Statistics in medicine,,0.1348,
Stem cell reports,,0.05095,
Stem cell research & therapy,,0.11115,
Stem cell reviews and reports,,-0.0346,
Stem cells translational medicine,,0.1817,
Strahlentherapie und Onkologie : Organ der Deutschen Rontgengesellschaft ... [et al],,0.098475,
"Structure (London, England : 1993)",,0.00715,
Supportive care in cancer : official journal of the Multinational Association of Supportive Care in Cancer,,0.10064545454545454,
Surgery,,0.1803,
Surgical case reports,,0.1369,
Surgical endoscopy,,0.1215,
Surgical neurology international,,0.045,
Surgical oncology clinics of North America,,0.16701666666666667,
Surgical oncology insight,0.0943,,
Surgical pathology clinics,,0.09770000000000001,
Synthetic and systems biotechnology,,0.0798,
Systematic reviews,,0.10225000000000001,
Taiwan journal of ophthalmology,,0.0833,
Taiwanese journal of obstetrics & gynecology,,0.025500000000000002,
Targeted oncology,,0.09943333333333333,
Technology and health care : official journal of the European Society for Engineering and Medicine,,0.0962,
Technology in cancer research & treatment,,0.11382142857142859,
The AAPS journal,,0.14096666666666666,
The American Journal of dermatopathology,,0.0566,
The American journal of Chinese medicine,,0.0949,
The American journal of case reports,,0.09446666666666666,
The American journal of pathology,,0.1744,
The American journal of surgical pathology,,0.1181,
The American surgeon,,-0.08410000000000001,
The Analyst,,0.1032,
The Annals of thoracic surgery,,0.0528,
The British journal of dermatology,,0.1055,
The British journal of radiology,,0.1169,
The British journal of surgery,,0.1096,
The Canadian journal of urology,,0.2032,
The Cochrane database of systematic reviews,,0.0992,
The EMBO journal,,0.06369999999999999,
The EPMA journal,,0.1849,
The European respiratory journal,,0.1286,
The FEBS journal,,0.0393,
The French journal of urology,,0.0921,
The Gulf journal of oncology,0.08985,,
The Journal of allergy and clinical immunology,,0.1031625,
The Journal of biological chemistry,,0.04885,
The Journal of clinical and aesthetic dermatology,,0.08954999999999999,
The Journal of clinical endocrinology and metabolism,,0.0691,
The Journal of clinical investigation,,0.10468260869565219,
The Journal of dermatological treatment,,0.29200000000000004,
The Journal of dermatology,,0.13985,
The Journal of experimental medicine,,0.07504999999999999,
The Journal of infection,,0.1428,
The Journal of infectious diseases,,0.09570000000000001,
The Journal of international medical research,,0.17905,
The Journal of investigative dermatology,,0.12735,
The Journal of pathology,,0.19545,
The Journal of pharmacology and experimental therapeutics,,0.0713,
The Journal of rural health : official journal of the American Rural Health Association and the National Rural Health Care Association,,0.0308,
The Journal of thoracic and cardiovascular surgery,,0.0702,
The Journal of urology,,0.1134,
The Kaohsiung journal of medical sciences,,0.1276,
The Keio journal of medicine,,0.1554,
The Korean journal of gastroenterology = Taehan Sohwagi Hakhoe chi,,0.0938,
The Korean journal of internal medicine,,0.0941,
The Lancet regional health. Europe,,0.11855,
The Lancet regional health. Western Pacific,,0.0355,
The Lancet. Child & adolescent health,,0.0968,
The Lancet. Digital health,,-0.0098,
The Lancet. Global health,,-0.0116,
The Lancet. Haematology,,0.03583333333333333,
The Lancet. Infectious diseases,,-0.0388,
The Lancet. Neurology,,0.016649999999999998,
The Lancet. Oncology,,0.07107777777777778,
The Lancet. Rheumatology,,0.07465,
The Laryngoscope,,0.08109999999999999,
The Medical clinics of North America,,0.2307,
The New England journal of medicine,,0.027012500000000002,
The Nigerian postgraduate medical journal,,0.0364,
The Pan African medical journal,,0.1779,
The Surgical clinics of North America,,0.16096,
The Tokai journal of experimental and clinical medicine,,0.1927,
The breast journal,,0.1942,
The international journal of biochemistry & cell biology,,0.1287,
The journal of allergy and clinical immunology. In practice,,0.1667,
The journal of gene medicine,,0.0967,
The journal of liquid biopsy,0.12085,0.1191,
The journal of medical investigation : JMI,,0.172,
The journal of obstetrics and gynaecology research,,0.1178,
The journal of physical chemistry. B,,0.0507,
The lancet. Diabetes & endocrinology,,0.1833,
The lancet. Gastroenterology & hepatology,,0.1591,
The oncologist,,0.10604642857142857,
The veterinary quarterly,,0.0849,
Theranostics,,0.13967000000000002,
Therapeutic advances in gastroenterology,,0.0923,
Therapeutic advances in hematology,,0.2127,
Therapeutic advances in medical oncology,,0.097315625,
Therapeutic advances in respiratory disease,,0.0977,
Therapeutic advances in urology,,0.0629,
Therapeutic advances in vaccines and immunotherapy,,0.0512,
"Therapeutic apheresis and dialysis : official peer-reviewed journal of the International Society for Apheresis, the Japanese Society for Apheresis, the Japanese Society for Dialysis Therapy",,0.09,
Therapeutic delivery,,0.2,
Thoracic cancer,,0.105572,
Thoracic surgery clinics,,0.14500000000000002,
Thyroid : official journal of the American Thyroid Association,,0.2028,
Tissue & cell,,0.08954999999999999,
Tobacco control,,0.1858,
"Tomography (Ann Arbor, Mich.)",,0.1017,
Topics in current chemistry (Cham),,0.1092,
Toxicology reports,,0.10723333333333333,
Toxins,,0.1873,
Transfusion medicine and hemotherapy : offizielles Organ der Deutschen Gesellschaft fur Transfusionsmedizin und Immunhamatologie,,0.13803333333333334,
Transfusion medicine reviews,,0.0844,
Translational andrology and urology,,0.07216666666666667,
Translational breast cancer research : a journal focusing on translational research in breast cancer,,0.1365,
Translational cancer research,,0.10223870967741935,
Translational gastroenterology and hepatology,,0.11926666666666667,
Translational lung cancer research,,0.12855172413793103,
Translational oncology,,0.11089310344827587,
Transplant immunology,,0.09766000000000001,
Transplantation,,0.1275,
Transplantation and cellular therapy,,0.1137925925925926,
Transplantation proceedings,,0.2795,
Trends in biotechnology,,0.1087,
Trends in cancer,,0.0866,
Trends in cell biology,,-0.058300000000000005,
Trends in endocrinology and metabolism: TEM,,0.135,
Trends in immunology,,0.115475,
Trends in microbiology,,0.1083,
Trends in molecular medicine,,0.0510625,
Trends in pharmacological sciences,,0.10526666666666668,
Trials,,0.1325,
Tropical parasitology,,0.0786,
Tuberkuloz ve toraks,,0.225,
Tumori,,0.1441,
Tumour biology : the journal of the International Society for Oncodevelopmental Biology and Medicine,,0.1097,
Ultrasonics sonochemistry,,0.0935,
Updates in surgery,,0.0796,
Urolithiasis,,0.1152,
Urologia internationalis,,0.1495,
Urologic oncology,,0.11864,
"Urologie (Heidelberg, Germany)",,0.1065,
"Urologiia (Moscow, Russia : 1999)",,0.103,
Urology case reports,,0.14,
Vaccine,,0.07705999999999999,
Vaccines,,0.12437200000000001,
Value in health : the journal of the International Society for Pharmacoeconomics and Outcomes Research,,0.0696,
Value in health regional issues,,0.0328,
Veterinary immunology and immunopathology,,0.14335,
Veterinary microbiology,,0.1539,
"Veterinary oncology (London, England)",,0.118,
Veterinary sciences,,0.1756,
Virchows Archiv : an international journal of pathology,,0.12075,
"Virologie (Montrouge, France)",,0.2364,
Virology journal,,0.12223333333333332,
Virulence,,0.0733,
Viruses,,0.1048375,
WIREs mechanisms of disease,,-0.001,
Wiley interdisciplinary reviews. Nanomedicine and nanobiotechnology,,0.12945,
"Women's health (London, England)",,0.0888,
World journal of clinical cases,,0.08639999999999999,
World journal of clinical oncology,,0.12018333333333335,
World journal of diabetes,,0.1543,
World journal of gastroenterology,,0.14834,
World journal of gastrointestinal oncology,,0.13027222222222223,
World journal of gastrointestinal surgery,,0.13375,
World journal of oncology,,0.12353333333333333,
World journal of radiology,,0.07233333333333333,
World journal of surgical oncology,,0.143505,
World journal of urology,,0.12218,
World neurosurgery,,0.0875,
Wounds : a compendium of clinical research and practice,,0.129,
Xi bao yu fen zi mian yi xue za zhi = Chinese journal of cellular and molecular immunology,,0.15115,
Yonago acta medica,,0.0558,
Zentralblatt fur Chirurgie,,0.0683,
Zhong nan da xue xue bao. Yi xue ban = Journal of Central South University. Medical sciences,0.0856,,
Zhongguo fei ai za zhi = Chinese journal of lung cancer,0.14985,0.13543,
Zhongguo shi yan xue ye xue za zhi,,0.1715,
Zhongguo yi xue ke xue yuan xue bao. Acta Academiae Medicinae Sinicae,,0.0643,
Zhonghua bing li xue za zhi = Chinese journal of pathology,,0.0763,
Zhonghua er bi yan hou tou jing wai ke za zhi = Chinese journal of otorhinolaryngology head and neck surgery,,0.1824,
Zhonghua er ke za zhi = Chinese journal of pediatrics,,0.1662,
Zhonghua gan zang bing za zhi = Zhonghua ganzangbing zazhi = Chinese journal of hepatology,,0.0293,
Zhonghua jie he he hu xi za zhi = Zhonghua jiehe he huxi zazhi = Chinese journal of tuberculosis and respiratory diseases,,0.0689,
Zhonghua wai ke za zhi [Chinese journal of surgery],,0.10447142857142856,
Zhonghua wei chang wai ke za zhi = Chinese journal of gastrointestinal surgery,,0.10507999999999999,
Zhonghua xue ye xue za zhi = Zhonghua xueyexue zazhi,0.0968,0.1259,
Zhonghua yi xue za zhi,,0.16795,
Zhonghua yu fang yi xue za zhi [Chinese journal of preventive medicine],,0.1011,
Zhonghua zhong liu za zhi [Chinese journal of oncology],,0.036820000000000006,
Zhurnal nevrologii i psikhiatrii imeni S.S. Korsakova,,0.0658,
bioRxiv : the preprint server for biology,,0.1010796875,
eGastroenterology,0.0318,,
eLife,,0.086,
iMeta,,0.13394999999999999,
iScience,,0.11382647058823529,
mAbs,,0.08545,
mBio,,0.06355,
mSystems,,0.13456666666666667,
medRxiv : the preprint server for health sciences,,0.09614166666666667,
